"Year","Month","Day","Hour","Temp","Warm_Hour"
2008,9,13,2,11.029,FALSE
2008,9,13,3,10.345,FALSE
2008,9,13,4,9.928,FALSE
2008,9,13,5,10.001,FALSE
2008,9,13,6,9.731,FALSE
2008,9,13,7,10.858,FALSE
2008,9,13,8,13.69,FALSE
2008,9,13,9,16.677,FALSE
2008,9,13,10,19.865,FALSE
2008,9,13,11,21.987,FALSE
2008,9,13,12,23.376,FALSE
2008,9,13,13,25.234,TRUE
2008,9,13,14,26.134,TRUE
2008,9,13,15,25.744,TRUE
2008,9,13,16,25.234,TRUE
2008,9,13,17,23.954,FALSE
2008,9,13,18,21.151,FALSE
2008,9,13,19,18.271,FALSE
2008,9,13,20,16.558,FALSE
2008,9,13,21,15.461,FALSE
2008,9,13,22,14.17,FALSE
2008,9,13,23,13.546,FALSE
2008,9,14,0,12.654,FALSE
2008,9,14,1,12.195,FALSE
2008,9,14,2,11.127,FALSE
2008,9,14,3,10.638,FALSE
2008,9,14,4,10.443,FALSE
2008,9,14,5,10.124,FALSE
2008,9,14,6,9.977,FALSE
2008,9,14,7,11.516,FALSE
2008,9,14,8,14.337,FALSE
2008,9,14,9,17.368,FALSE
2008,9,14,10,19.698,FALSE
2008,9,14,11,21.939,FALSE
2008,9,14,12,24.195,FALSE
2008,9,14,13,25.768,TRUE
2008,9,14,14,26.109,TRUE
2008,9,14,15,26.134,TRUE
2008,9,14,16,25.841,TRUE
2008,9,14,17,24.702,FALSE
2008,9,14,18,22.345,FALSE
2008,9,14,19,19.936,FALSE
2008,9,14,20,18.01,FALSE
2008,9,14,21,16.582,FALSE
2008,9,14,22,15.796,FALSE
2008,9,14,23,15.247,FALSE
2008,9,15,0,14.457,FALSE
2008,9,15,1,13.497,FALSE
2008,9,15,2,12.968,FALSE
2008,9,15,3,12.485,FALSE
2008,9,15,4,12.171,FALSE
2008,9,15,5,11.686,FALSE
2008,9,15,6,11.443,FALSE
2008,9,15,7,12.727,FALSE
2008,9,15,8,15.079,FALSE
2008,9,15,9,18.366,FALSE
2008,9,15,10,21.127,FALSE
2008,9,15,11,24.002,FALSE
2008,9,15,12,25.841,TRUE
2008,9,15,13,26.94,TRUE
2008,9,15,14,27.382,TRUE
2008,9,15,15,26.965,TRUE
2008,9,15,16,26.549,TRUE
2008,9,15,17,25.768,TRUE
2008,9,15,18,23.28,FALSE
2008,9,15,19,19.888,FALSE
2008,9,15,20,18.319,FALSE
2008,9,15,21,17.486,FALSE
2008,9,15,22,16.272,FALSE
2008,9,15,23,15.533,FALSE
2008,9,16,0,14.505,FALSE
2008,9,16,1,13.858,FALSE
2008,9,16,2,13.016,FALSE
2008,9,16,3,12.461,FALSE
2008,9,16,4,12.05,FALSE
2008,9,16,5,11.686,FALSE
2008,9,16,6,11.71,FALSE
2008,9,16,7,13.57,FALSE
2008,9,16,8,16.892,FALSE
2008,9,16,9,18.794,FALSE
2008,9,16,10,20.507,FALSE
2008,9,16,11,23.472,FALSE
2008,9,16,12,24.171,FALSE
2008,9,16,13,24.968,FALSE
2008,9,16,14,24.968,FALSE
2008,9,16,15,26.426,TRUE
2008,9,16,16,25.744,TRUE
2008,9,16,17,24.46,FALSE
2008,9,16,18,22.202,FALSE
2008,9,16,19,19.032,FALSE
2008,9,16,20,17.605,FALSE
2008,9,16,21,16.01,FALSE
2008,9,16,22,15.461,FALSE
2008,9,16,23,14.816,FALSE
2008,9,17,0,14.385,FALSE
2008,9,17,1,13.257,FALSE
2008,9,17,2,12.34,FALSE
2008,9,17,3,14.242,FALSE
2008,9,17,4,12.751,FALSE
2008,9,17,5,11.248,FALSE
2008,9,17,6,11.759,FALSE
2008,9,17,7,11.807,FALSE
2008,9,17,8,15.151,FALSE
2008,9,17,9,17.439,FALSE
2008,9,17,10,19.08,FALSE
2008,9,17,11,20.674,FALSE
2008,9,17,12,22.274,FALSE
2008,9,17,13,23.088,FALSE
2008,9,17,14,23.545,FALSE
2008,9,17,15,23.665,FALSE
2008,9,17,16,23.064,FALSE
2008,9,17,17,21.509,FALSE
2008,9,17,18,18.152,FALSE
2008,9,17,19,15.079,FALSE
2008,9,17,20,13.329,FALSE
2008,9,17,21,11.88,FALSE
2008,9,17,22,11.2,FALSE
2008,9,17,23,10.198,FALSE
2008,9,18,0,9.706,FALSE
2008,9,18,1,8.965,FALSE
2008,9,18,2,8.519,FALSE
2008,9,18,3,7.77,FALSE
2008,9,18,4,7.945,FALSE
2008,9,18,5,8.245,FALSE
2008,9,18,6,7.619,FALSE
2008,9,18,7,8.668,FALSE
2008,9,18,8,11.953,FALSE
2008,9,18,9,15.414,FALSE
2008,9,18,10,17.891,FALSE
2008,9,18,11,19.984,FALSE
2008,9,18,12,21.652,FALSE
2008,9,18,13,22.848,FALSE
2008,9,18,14,23.448,FALSE
2008,9,18,15,23.954,FALSE
2008,9,18,16,23.472,FALSE
2008,9,18,17,21.867,FALSE
2008,9,18,18,19.841,FALSE
2008,9,18,19,16.677,FALSE
2008,9,18,20,14.697,FALSE
2008,9,18,21,13.233,FALSE
2008,9,18,22,12.34,FALSE
2008,9,18,23,14.673,FALSE
2008,9,19,0,12.509,FALSE
2008,9,19,1,11.637,FALSE
2008,9,19,2,10.541,FALSE
2008,9,19,3,9.386,FALSE
2008,9,19,4,8.891,FALSE
2008,9,19,5,9.188,FALSE
2008,9,19,6,10.858,FALSE
2008,9,19,7,13.016,FALSE
2008,9,19,8,15.223,FALSE
2008,9,19,9,17.558,FALSE
2008,9,19,10,19.413,FALSE
2008,9,19,11,21.127,FALSE
2008,9,19,12,22.633,FALSE
2008,9,19,13,23.713,FALSE
2008,9,19,14,23.954,FALSE
2008,9,19,15,23.617,FALSE
2008,9,19,16,21.461,FALSE
2008,9,19,17,20.627,FALSE
2008,9,19,18,19.674,FALSE
2008,9,19,19,19.008,FALSE
2008,9,19,20,17.558,FALSE
2008,9,19,21,17.534,FALSE
2008,9,19,22,16.534,FALSE
2008,9,19,23,15.772,FALSE
2008,9,20,0,14.888,FALSE
2008,9,20,1,14.84,FALSE
2008,9,20,2,14.218,FALSE
2008,9,20,3,13.618,FALSE
2008,9,20,4,13.305,FALSE
2008,9,20,5,12.751,FALSE
2008,9,20,6,11.953,FALSE
2008,9,20,7,12.534,FALSE
2008,9,20,8,16.534,FALSE
2008,9,20,9,19.222,FALSE
2008,9,20,10,20.436,FALSE
2008,9,20,11,21.891,FALSE
2008,9,20,12,23.4,FALSE
2008,9,20,13,23.761,FALSE
2008,9,20,14,24.05,FALSE
2008,9,20,15,24.315,FALSE
2008,9,20,16,23.665,FALSE
2008,9,20,17,22.753,FALSE
2008,9,20,18,20.484,FALSE
2008,9,20,19,19.294,FALSE
2008,9,20,20,17.177,FALSE
2008,9,20,21,15.7,FALSE
2008,9,20,22,14.864,FALSE
2008,9,20,23,14.074,FALSE
2008,9,21,0,13.594,FALSE
2008,9,21,1,12.992,FALSE
2008,9,21,2,12.268,FALSE
2008,9,21,3,11.71,FALSE
2008,9,21,4,11.248,FALSE
2008,9,21,5,10.98,FALSE
2008,9,21,6,10.638,FALSE
2008,9,21,7,11.565,FALSE
2008,9,21,8,14.625,FALSE
2008,9,21,9,18.247,FALSE
2008,9,21,10,20.198,FALSE
2008,9,21,11,22.369,FALSE
2008,9,21,12,23.881,FALSE
2008,9,21,13,24.726,FALSE
2008,9,21,14,25.016,TRUE
2008,9,21,15,25.089,TRUE
2008,9,21,16,24.823,FALSE
2008,9,21,17,23.328,FALSE
2008,9,21,18,20.579,FALSE
2008,9,21,19,17.796,FALSE
2008,9,21,20,17.011,FALSE
2008,9,21,21,15.819,FALSE
2008,9,21,22,14.385,FALSE
2008,9,21,23,13.016,FALSE
2008,9,22,0,12.389,FALSE
2008,9,22,1,12.098,FALSE
2008,9,22,2,11.783,FALSE
2008,9,22,3,13.546,FALSE
2008,9,22,4,14.457,FALSE
2008,9,22,5,15.247,FALSE
2008,9,22,6,18.033,FALSE
2008,9,22,7,19.341,FALSE
2008,9,22,8,20.269,FALSE
2008,9,22,9,21.891,FALSE
2008,9,22,10,23.448,FALSE
2008,9,22,11,25.04,TRUE
2008,9,22,12,26.256,TRUE
2008,9,22,13,26.842,TRUE
2008,9,22,14,27.112,TRUE
2008,9,22,15,27.308,TRUE
2008,9,22,16,26.28,TRUE
2008,9,22,17,23.521,FALSE
2008,9,22,18,20.055,FALSE
2008,9,22,19,17.153,FALSE
2008,9,22,20,15.605,FALSE
2008,9,22,21,14.601,FALSE
2008,9,22,22,13.69,FALSE
2008,9,22,23,12.799,FALSE
2008,9,23,0,14.218,FALSE
2008,9,23,1,14.96,FALSE
2008,9,23,2,15.031,FALSE
2008,9,23,3,11.686,FALSE
2008,9,23,4,10.932,FALSE
2008,9,23,5,10.247,FALSE
2008,9,23,6,8.965,FALSE
2008,9,23,7,9.756,FALSE
2008,9,23,8,13.449,FALSE
2008,9,23,9,17.938,FALSE
2008,9,23,10,21.748,FALSE
2008,9,23,11,24.726,FALSE
2008,9,23,12,26.549,TRUE
2008,9,23,13,27.554,TRUE
2008,9,23,14,27.382,TRUE
2008,9,23,15,27.186,TRUE
2008,9,23,16,25.501,TRUE
2008,9,23,17,23.472,FALSE
2008,9,23,18,20.531,FALSE
2008,9,23,19,17.891,FALSE
2008,9,23,20,16.272,FALSE
2008,9,23,21,15.079,FALSE
2008,9,23,22,14.122,FALSE
2008,9,23,23,13.112,FALSE
2008,9,24,0,12.195,FALSE
2008,9,24,1,11.516,FALSE
2008,9,24,2,10.59,FALSE
2008,9,24,3,10.075,FALSE
2008,9,24,4,9.558,FALSE
2008,9,24,5,9.015,FALSE
2008,9,24,6,8.767,FALSE
2008,9,24,7,9.682,FALSE
2008,9,24,8,13.858,FALSE
2008,9,24,9,18.461,FALSE
2008,9,24,10,21.581,FALSE
2008,9,24,11,24.339,FALSE
2008,9,24,12,26.5,TRUE
2008,9,24,13,27.727,TRUE
2008,9,24,14,28.27,TRUE
2008,9,24,15,28.295,TRUE
2008,9,24,16,27.284,TRUE
2008,9,24,17,25.21,TRUE
2008,9,24,18,22.657,FALSE
2008,9,24,19,19.199,FALSE
2008,9,24,20,17.272,FALSE
2008,9,24,21,16.63,FALSE
2008,9,24,22,15.963,FALSE
2008,9,24,23,14.194,FALSE
2008,9,25,0,13.497,FALSE
2008,9,25,1,13.137,FALSE
2008,9,25,2,12.171,FALSE
2008,9,25,3,11.37,FALSE
2008,9,25,4,10.883,FALSE
2008,9,25,5,10.492,FALSE
2008,9,25,6,10.051,FALSE
2008,9,25,7,11.078,FALSE
2008,9,25,8,14.697,FALSE
2008,9,25,9,18.58,FALSE
2008,9,25,10,22.896,FALSE
2008,9,25,11,25.866,TRUE
2008,9,25,12,27.407,TRUE
2008,9,25,13,24.146,FALSE
2008,9,25,14,27.85,TRUE
2008,9,25,15,26.94,TRUE
2008,9,25,16,24.992,FALSE
2008,9,25,17,25.404,TRUE
2008,9,25,18,22.178,FALSE
2008,9,25,19,19.27,FALSE
2008,9,25,20,17.034,FALSE
2008,9,25,21,16.129,FALSE
2008,9,25,22,15.366,FALSE
2008,9,25,23,14.457,FALSE
2008,9,26,0,13.93,FALSE
2008,9,26,1,13.04,FALSE
2008,9,26,2,12.509,FALSE
2008,9,26,3,12.364,FALSE
2008,9,26,4,11.953,FALSE
2008,9,26,5,11.613,FALSE
2008,9,26,6,11.516,FALSE
2008,9,26,7,12.268,FALSE
2008,9,26,8,15.461,FALSE
2008,9,26,9,21.246,FALSE
2008,9,26,10,23.713,FALSE
2008,9,26,11,25.987,TRUE
2008,9,26,12,27.751,TRUE
2008,9,26,13,28.791,TRUE
2008,9,26,14,29.49,TRUE
2008,9,26,15,29.24,TRUE
2008,9,26,16,27.974,TRUE
2008,9,26,17,25.841,TRUE
2008,9,26,18,22.776,FALSE
2008,9,26,19,20.031,FALSE
2008,9,26,20,18.485,FALSE
2008,9,26,21,17.558,FALSE
2008,9,26,22,17.296,FALSE
2008,9,26,23,16.153,FALSE
2008,9,27,0,15.509,FALSE
2008,9,27,1,14.314,FALSE
2008,9,27,2,13.714,FALSE
2008,9,27,3,13.329,FALSE
2008,9,27,4,13.257,FALSE
2008,9,27,5,12.775,FALSE
2008,9,27,6,12.292,FALSE
2008,9,27,7,13.185,FALSE
2008,9,27,8,17.13,FALSE
2008,9,27,9,22.896,FALSE
2008,9,27,10,25.598,TRUE
2008,9,27,11,28.394,TRUE
2008,9,27,12,30.066,TRUE
2008,9,27,13,31.026,TRUE
2008,9,27,14,31.382,TRUE
2008,9,27,15,31.103,TRUE
2008,9,27,16,29.09,TRUE
2008,9,27,17,26.329,TRUE
2008,9,27,18,23.04,FALSE
2008,9,27,19,20.889,FALSE
2008,9,27,20,18.794,FALSE
2008,9,27,21,18.033,FALSE
2008,9,27,22,17.701,FALSE
2008,9,27,23,17.272,FALSE
2008,9,28,0,16.32,FALSE
2008,9,28,1,15.414,FALSE
2008,9,28,2,15.079,FALSE
2008,9,28,3,14.84,FALSE
2008,9,28,4,14.553,FALSE
2008,9,28,5,13.93,FALSE
2008,9,28,6,13.257,FALSE
2008,9,28,7,13.834,FALSE
2008,9,28,8,17.082,FALSE
2008,9,28,9,23.16,FALSE
2008,9,28,10,26.842,TRUE
2008,9,28,11,29.389,TRUE
2008,9,28,12,31.179,TRUE
2008,9,28,13,32.124,TRUE
2008,9,28,14,32.407,TRUE
2008,9,28,15,31.433,TRUE
2008,9,28,16,29.09,TRUE
2008,9,28,17,26.72,TRUE
2008,9,28,18,23.857,FALSE
2008,9,28,19,21.557,FALSE
2008,9,28,20,22.034,FALSE
2008,9,28,21,21.056,FALSE
2008,9,28,22,17.986,FALSE
2008,9,28,23,16.725,FALSE
2008,9,29,0,15.939,FALSE
2008,9,29,1,15.366,FALSE
2008,9,29,2,14.84,FALSE
2008,9,29,3,14.29,FALSE
2008,9,29,4,12.968,FALSE
2008,9,29,5,12.63,FALSE
2008,9,29,6,12.389,FALSE
2008,9,29,7,12.992,FALSE
2008,9,29,8,15.079,FALSE
2008,9,29,9,17.701,FALSE
2008,9,29,10,21.079,FALSE
2008,9,29,11,24.267,FALSE
2008,9,29,12,26.402,TRUE
2008,9,29,13,27.702,TRUE
2008,9,29,14,28.941,TRUE
2008,9,29,15,29.215,TRUE
2008,9,29,16,27.112,TRUE
2008,9,29,17,25.113,TRUE
2008,9,29,18,22.8,FALSE
2008,9,29,19,20.174,FALSE
2008,9,29,20,18.271,FALSE
2008,9,29,21,16.654,FALSE
2008,9,29,22,16.701,FALSE
2008,9,29,23,15.175,FALSE
2008,9,30,0,14.649,FALSE
2008,9,30,1,14.218,FALSE
2008,9,30,2,13.738,FALSE
2008,9,30,3,13.449,FALSE
2008,9,30,4,12.775,FALSE
2008,9,30,5,12.461,FALSE
2008,9,30,6,12.05,FALSE
2008,9,30,7,12.823,FALSE
2008,9,30,8,16.225,FALSE
2008,9,30,9,19.746,FALSE
2008,9,30,10,22.848,FALSE
2008,9,30,11,25.939,TRUE
2008,9,30,12,28.072,TRUE
2008,9,30,13,29.115,TRUE
2008,9,30,14,29.414,TRUE
2008,9,30,15,29.565,TRUE
2008,9,30,16,28.941,TRUE
2008,9,30,17,26.329,TRUE
2008,9,30,18,22.8,FALSE
2008,9,30,19,19.341,FALSE
2008,9,30,20,17.605,FALSE
2008,9,30,21,16.225,FALSE
2008,9,30,22,15.509,FALSE
2008,9,30,23,14.553,FALSE
2008,10,1,0,13.882,FALSE
2008,10,1,1,13.786,FALSE
2008,10,1,2,13.377,FALSE
2008,10,1,3,12.847,FALSE
2008,10,1,4,12.485,FALSE
2008,10,1,5,12.219,FALSE
2008,10,1,6,11.783,FALSE
2008,10,1,7,12.654,FALSE
2008,10,1,8,15.986,FALSE
2008,10,1,9,21.175,FALSE
2008,10,1,10,23.472,FALSE
2008,10,1,11,26.475,TRUE
2008,10,1,12,28.196,TRUE
2008,10,1,13,29.365,TRUE
2008,10,1,14,28.866,TRUE
2008,10,1,15,28.419,TRUE
2008,10,1,16,27.161,TRUE
2008,10,1,17,24.919,FALSE
2008,10,1,18,23.28,FALSE
2008,10,1,19,22.609,FALSE
2008,10,1,20,20.293,FALSE
2008,10,1,21,19.46,FALSE
2008,10,1,22,18.485,FALSE
2008,10,1,23,17.724,FALSE
2008,10,2,0,17.368,FALSE
2008,10,2,1,16.368,FALSE
2008,10,2,2,17.249,FALSE
2008,10,2,3,20.412,FALSE
2008,10,2,4,19.46,FALSE
2008,10,2,5,19.888,FALSE
2008,10,2,6,19.222,FALSE
2008,10,2,7,18.961,FALSE
2008,10,2,8,19.865,FALSE
2008,10,2,9,20.889,FALSE
2008,10,2,10,21.963,FALSE
2008,10,2,11,23.136,FALSE
2008,10,2,12,23.352,FALSE
2008,10,2,13,24.919,FALSE
2008,10,2,14,23.857,FALSE
2008,10,2,15,22.561,FALSE
2008,10,2,16,22.585,FALSE
2008,10,2,17,22.274,FALSE
2008,10,2,18,20.174,FALSE
2008,10,2,19,19.246,FALSE
2008,10,2,20,17.51,FALSE
2008,10,2,21,16.868,FALSE
2008,10,2,22,17.391,FALSE
2008,10,2,23,15.414,FALSE
2008,10,3,0,14.433,FALSE
2008,10,3,1,17.177,FALSE
2008,10,3,2,16.987,FALSE
2008,10,3,3,16.058,FALSE
2008,10,3,4,15.103,FALSE
2008,10,3,5,14.96,FALSE
2008,10,3,6,14.745,FALSE
2008,10,3,7,14.96,FALSE
2008,10,3,8,17.177,FALSE
2008,10,3,9,18.675,FALSE
2008,10,3,10,21.008,FALSE
2008,10,3,11,21.032,FALSE
2008,10,3,12,20.722,FALSE
2008,10,3,13,19.698,FALSE
2008,10,3,14,19.27,FALSE
2008,10,3,15,19.103,FALSE
2008,10,3,16,18.866,FALSE
2008,10,3,17,18.652,FALSE
2008,10,3,18,18.366,FALSE
2008,10,3,19,17.701,FALSE
2008,10,3,20,17.748,FALSE
2008,10,3,21,17.463,FALSE
2008,10,3,22,17.915,FALSE
2008,10,3,23,15.843,FALSE
2008,10,4,0,15.605,FALSE
2008,10,4,1,15.724,FALSE
2008,10,4,2,15.318,FALSE
2008,10,4,3,15.39,FALSE
2008,10,4,4,15.079,FALSE
2008,10,4,5,15.342,FALSE
2008,10,4,6,15.031,FALSE
2008,10,4,7,15.031,FALSE
2008,10,4,8,16.272,FALSE
2008,10,4,9,18.176,FALSE
2008,10,4,10,20.079,FALSE
2008,10,4,11,21.27,FALSE
2008,10,4,12,20.793,FALSE
2008,10,4,13,21.915,FALSE
2008,10,4,14,22.13,FALSE
2008,10,4,15,21.867,FALSE
2008,10,4,16,21.509,FALSE
2008,10,4,17,20.198,FALSE
2008,10,4,18,17.986,FALSE
2008,10,4,19,16.272,FALSE
2008,10,4,20,15.724,FALSE
2008,10,4,21,14.697,FALSE
2008,10,4,22,13.04,FALSE
2008,10,4,23,12.437,FALSE
2008,10,5,0,11.759,FALSE
2008,10,5,1,10.638,FALSE
2008,10,5,2,9.854,FALSE
2008,10,5,3,9.089,FALSE
2008,10,5,4,8.817,FALSE
2008,10,5,5,8.444,FALSE
2008,10,5,6,8.369,FALSE
2008,10,5,7,9.534,FALSE
2008,10,5,8,12.437,FALSE
2008,10,5,9,15.366,FALSE
2008,10,5,10,17.582,FALSE
2008,10,5,11,19.841,FALSE
2008,10,5,12,21.342,FALSE
2008,10,5,13,22.25,FALSE
2008,10,5,14,22.872,FALSE
2008,10,5,15,22.872,FALSE
2008,10,5,16,22.417,FALSE
2008,10,5,17,20.722,FALSE
2008,10,5,18,17.867,FALSE
2008,10,5,19,15.939,FALSE
2008,10,5,20,15.055,FALSE
2008,10,5,21,14.05,FALSE
2008,10,5,22,12.871,FALSE
2008,10,5,23,12.92,FALSE
2008,10,6,0,12.509,FALSE
2008,10,6,1,12.074,FALSE
2008,10,6,2,11.37,FALSE
2008,10,6,3,11.175,FALSE
2008,10,6,4,10.296,FALSE
2008,10,6,5,10.394,FALSE
2008,10,6,6,10.394,FALSE
2008,10,6,7,10.32,FALSE
2008,10,6,8,13.04,FALSE
2008,10,6,9,17.796,FALSE
2008,10,6,10,20.365,FALSE
2008,10,6,11,22.585,FALSE
2008,10,6,12,24.098,FALSE
2008,10,6,13,24.823,FALSE
2008,10,6,14,25.428,TRUE
2008,10,6,15,25.477,TRUE
2008,10,6,16,24.436,FALSE
2008,10,6,17,22.465,FALSE
2008,10,6,18,19.698,FALSE
2008,10,6,19,17.843,FALSE
2008,10,6,20,15.724,FALSE
2008,10,6,21,14.481,FALSE
2008,10,6,22,13.666,FALSE
2008,10,6,23,13.016,FALSE
2008,10,7,0,12.268,FALSE
2008,10,7,1,11.977,FALSE
2008,10,7,2,11.662,FALSE
2008,10,7,3,11.346,FALSE
2008,10,7,4,11.321,FALSE
2008,10,7,5,10.858,FALSE
2008,10,7,6,10.394,FALSE
2008,10,7,7,10.98,FALSE
2008,10,7,8,14.314,FALSE
2008,10,7,9,18.961,FALSE
2008,10,7,10,22.25,FALSE
2008,10,7,11,24.919,FALSE
2008,10,7,12,26.671,TRUE
2008,10,7,13,27.653,TRUE
2008,10,7,14,28.419,TRUE
2008,10,7,15,28.171,TRUE
2008,10,7,16,26.109,TRUE
2008,10,7,17,23.569,FALSE
2008,10,7,18,20.436,FALSE
2008,10,7,19,18.319,FALSE
2008,10,7,20,16.844,FALSE
2008,10,7,21,15.7,FALSE
2008,10,7,22,14.84,FALSE
2008,10,7,23,14.29,FALSE
2008,10,8,0,13.786,FALSE
2008,10,8,1,14.074,FALSE
2008,10,8,2,13.305,FALSE
2008,10,8,3,12.098,FALSE
2008,10,8,4,11.662,FALSE
2008,10,8,5,11.102,FALSE
2008,10,8,6,10.394,FALSE
2008,10,8,7,10.883,FALSE
2008,10,8,8,16.915,FALSE
2008,10,8,9,21.461,FALSE
2008,10,8,10,23.521,FALSE
2008,10,8,11,25.647,TRUE
2008,10,8,12,27.333,TRUE
2008,10,8,13,27.924,TRUE
2008,10,8,14,27.924,TRUE
2008,10,8,15,27.53,TRUE
2008,10,8,16,25.477,TRUE
2008,10,8,17,22.681,FALSE
2008,10,8,18,19.793,FALSE
2008,10,8,19,17.225,FALSE
2008,10,8,20,15.748,FALSE
2008,10,8,21,14.745,FALSE
2008,10,8,22,14.553,FALSE
2008,10,8,23,12.485,FALSE
2008,10,9,0,10.98,FALSE
2008,10,9,1,10.785,FALSE
2008,10,9,2,11.662,FALSE
2008,10,9,3,10.736,FALSE
2008,10,9,4,9.928,FALSE
2008,10,9,5,8.469,FALSE
2008,10,9,6,8.22,FALSE
2008,10,9,7,12.509,FALSE
2008,10,9,8,17.034,FALSE
2008,10,9,9,18.842,FALSE
2008,10,9,10,19.841,FALSE
2008,10,9,11,20.96,FALSE
2008,10,9,12,21.748,FALSE
2008,10,9,13,22.321,FALSE
2008,10,9,14,22.585,FALSE
2008,10,9,15,22.321,FALSE
2008,10,9,16,21.604,FALSE
2008,10,9,17,20.031,FALSE
2008,10,9,18,18.747,FALSE
2008,10,9,19,17.439,FALSE
2008,10,9,20,16.01,FALSE
2008,10,9,21,16.415,FALSE
2008,10,9,22,15.986,FALSE
2008,10,9,23,15.891,FALSE
2008,10,10,0,15.27,FALSE
2008,10,10,1,14.529,FALSE
2008,10,10,2,13.906,FALSE
2008,10,10,3,13.137,FALSE
2008,10,10,4,12.727,FALSE
2008,10,10,5,12.098,FALSE
2008,10,10,6,11.662,FALSE
2008,10,10,7,12.098,FALSE
2008,10,10,8,13.257,FALSE
2008,10,10,9,14.146,FALSE
2008,10,10,10,15.366,FALSE
2008,10,10,11,16.392,FALSE
2008,10,10,12,17.034,FALSE
2008,10,10,13,17.439,FALSE
2008,10,10,14,17.962,FALSE
2008,10,10,15,17.938,FALSE
2008,10,10,16,17.463,FALSE
2008,10,10,17,16.606,FALSE
2008,10,10,18,15.581,FALSE
2008,10,10,19,15.103,FALSE
2008,10,10,20,14.505,FALSE
2008,10,10,21,13.353,FALSE
2008,10,10,22,12.847,FALSE
2008,10,10,23,12.703,FALSE
2008,10,11,0,12.389,FALSE
2008,10,11,1,12.147,FALSE
2008,10,11,2,11.759,FALSE
2008,10,11,3,11.637,FALSE
2008,10,11,4,11.127,FALSE
2008,10,11,5,10.81,FALSE
2008,10,11,6,11.029,FALSE
2008,10,11,7,11.419,FALSE
2008,10,11,8,13.016,FALSE
2008,10,11,9,14.409,FALSE
2008,10,11,10,15.915,FALSE
2008,10,11,11,17.32,FALSE
2008,10,11,12,18.057,FALSE
2008,10,11,13,18.343,FALSE
2008,10,11,14,18.604,FALSE
2008,10,11,15,18.509,FALSE
2008,10,11,16,17.843,FALSE
2008,10,11,17,16.939,FALSE
2008,10,11,18,15.223,FALSE
2008,10,11,19,14.697,FALSE
2008,10,11,20,14.601,FALSE
2008,10,11,21,13.546,FALSE
2008,10,11,22,11.759,FALSE
2008,10,11,23,11.662,FALSE
2008,10,12,0,11.686,FALSE
2008,10,12,1,11.467,FALSE
2008,10,12,2,11.127,FALSE
2008,10,12,3,10.516,FALSE
2008,10,12,4,10.785,FALSE
2008,10,12,5,10.418,FALSE
2008,10,12,6,10.1,FALSE
2008,10,12,7,10.858,FALSE
2008,10,12,8,12.413,FALSE
2008,10,12,9,14.409,FALSE
2008,10,12,10,16.129,FALSE
2008,10,12,11,17.986,FALSE
2008,10,12,12,19.341,FALSE
2008,10,12,13,19.936,FALSE
2008,10,12,14,20.603,FALSE
2008,10,12,15,20.841,FALSE
2008,10,12,16,20.269,FALSE
2008,10,12,17,18.794,FALSE
2008,10,12,18,16.511,FALSE
2008,10,12,19,15.461,FALSE
2008,10,12,20,14.218,FALSE
2008,10,12,21,10.687,FALSE
2008,10,12,22,11.029,FALSE
2008,10,12,23,14.122,FALSE
2008,10,13,0,14.84,FALSE
2008,10,13,1,14.122,FALSE
2008,10,13,2,14.625,FALSE
2008,10,13,3,11.88,FALSE
2008,10,13,4,13.377,FALSE
2008,10,13,5,13.834,FALSE
2008,10,13,6,12.195,FALSE
2008,10,13,7,13.546,FALSE
2008,10,13,8,17.249,FALSE
2008,10,13,9,19.27,FALSE
2008,10,13,10,21.342,FALSE
2008,10,13,11,23.521,FALSE
2008,10,13,12,24.992,FALSE
2008,10,13,13,26.061,TRUE
2008,10,13,14,26.426,TRUE
2008,10,13,15,26.549,TRUE
2008,10,13,16,25.598,TRUE
2008,10,13,17,22.968,FALSE
2008,10,13,18,17.534,FALSE
2008,10,13,19,15.557,FALSE
2008,10,13,20,12.485,FALSE
2008,10,13,21,10.932,FALSE
2008,10,13,22,10.051,FALSE
2008,10,13,23,8.965,FALSE
2008,10,14,0,8.319,FALSE
2008,10,14,1,7.544,FALSE
2008,10,14,2,7.015,FALSE
2008,10,14,3,6.535,FALSE
2008,10,14,4,6,FALSE
2008,10,14,5,5.642,FALSE
2008,10,14,6,5.282,FALSE
2008,10,14,7,5.642,FALSE
2008,10,14,8,9.015,FALSE
2008,10,14,9,13.882,FALSE
2008,10,14,10,17.463,FALSE
2008,10,14,11,20.603,FALSE
2008,10,14,12,23.016,FALSE
2008,10,14,13,24.002,FALSE
2008,10,14,14,24.944,FALSE
2008,10,14,15,25.162,TRUE
2008,10,14,16,23.112,FALSE
2008,10,14,17,20.388,FALSE
2008,10,14,18,17.296,FALSE
2008,10,14,19,14.098,FALSE
2008,10,14,20,12.654,FALSE
2008,10,14,21,11.565,FALSE
2008,10,14,22,10.663,FALSE
2008,10,14,23,9.829,FALSE
2008,10,15,0,8.916,FALSE
2008,10,15,1,8.543,FALSE
2008,10,15,2,8.295,FALSE
2008,10,15,3,8.02,FALSE
2008,10,15,4,7.293,FALSE
2008,10,15,5,6.813,FALSE
2008,10,15,6,6.763,FALSE
2008,10,15,7,7.142,FALSE
2008,10,15,8,10.051,FALSE
2008,10,15,9,15.39,FALSE
